category,codeIndicator,refArea,colPi,timePeriod,unit,obsValue
Air emissions,F-gases,CH,C23_F,2015,kt CO2e,0.275
Air emissions,F-gases,CH,C23_G,2015,kt CO2e,0.275
Air emissions,F-gases,CH,C24_A,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_B,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_C,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_D,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_E,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_F,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_G,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_H,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_I,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_J,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_K,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_L,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C24_M,2015,kt CO2e,0
Air emissions,F-gases,CH,C24_N,2015,kt CO2e,3.142
Air emissions,F-gases,CH,C25,2015,kt CO2e,18.52
Air emissions,F-gases,CH,C26_A,2015,kt CO2e,12.764
Air emissions,F-gases,CH,C26_B,2015,kt CO2e,12.764
Air emissions,F-gases,CH,C27,2015,kt CO2e,24.001
Air emissions,F-gases,CH,C28_A,2015,kt CO2e,4.764
Air emissions,F-gases,CH,C28_B,2015,kt CO2e,4.764
Air emissions,F-gases,CH,C29,2015,kt CO2e,0.253
Air emissions,F-gases,CH,C30,2015,kt CO2e,0.962
Air emissions,F-gases,CH,C31_32,2015,kt CO2e,2.479
Air emissions,F-gases,CH,C33,2015,kt CO2e,1.103
Air emissions,F-gases,CH,D3511_A,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_B,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_C,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_D,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_E,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_F,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_G,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_H,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_I,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_J,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_K,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3511_L,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3512,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D3513,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D352,2015,kt CO2e,1.3
Air emissions,F-gases,CH,D353,2015,kt CO2e,1.3
Air emissions,F-gases,CH,E36,2015,kt CO2e,0.07
Air emissions,F-gases,CH,E37T39_A,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_B,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_C,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_D,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_E,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_F,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_G,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_H,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_I,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_J,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_K,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_L,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_M,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_N,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_O,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_P,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_Q,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_R,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_S,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_T,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_U,2015,kt CO2e,18.209
Air emissions,F-gases,CH,E37T39_V,2015,kt CO2e,18.209
Air emissions,F-gases,CH,F_A,2015,kt CO2e,13.327
Air emissions,F-gases,CH,F_B,2015,kt CO2e,13.327
Air emissions,F-gases,CH,G45,2015,kt CO2e,2.415
Air emissions,F-gases,CH,G46,2015,kt CO2e,50.955
Air emissions,F-gases,CH,G47_A,2015,kt CO2e,320.262
Air emissions,F-gases,CH,G47_B,2015,kt CO2e,2.415
Air emissions,F-gases,CH,H49_A,2015,kt CO2e,34.022
Air emissions,F-gases,CH,H49_B,2015,kt CO2e,34.022
Air emissions,F-gases,CH,H49_C,2015,kt CO2e,34.022
Air emissions,F-gases,CH,H50_A,2015,kt CO2e,0.339
Air emissions,F-gases,CH,H50_B,2015,kt CO2e,0.339
Air emissions,F-gases,CH,H51,2015,kt CO2e,0
Air emissions,F-gases,CH,H52,2015,kt CO2e,1.725
Air emissions,F-gases,CH,H53,2015,kt CO2e,2.208
Air emissions,F-gases,CH,I,2015,kt CO2e,50.573
Air emissions,F-gases,CH,J58,2015,kt CO2e,0.552
Air emissions,F-gases,CH,J59_60,2015,kt CO2e,1.106
Air emissions,F-gases,CH,J61,2015,kt CO2e,2.271
Air emissions,F-gases,CH,J62_63,2015,kt CO2e,4.297
Air emissions,F-gases,CH,K64,2015,kt CO2e,7.202
Air emissions,F-gases,CH,K65,2015,kt CO2e,3.595
Air emissions,F-gases,CH,K66,2015,kt CO2e,0
Air emissions,F-gases,CH,L,2015,kt CO2e,2.988
Air emissions,F-gases,CH,M69_70,2015,kt CO2e,12.716
Air emissions,F-gases,CH,M71,2015,kt CO2e,5.231
Air emissions,F-gases,CH,M72,2015,kt CO2e,67.547
Air emissions,F-gases,CH,M73,2015,kt CO2e,1.054
Air emissions,F-gases,CH,M74_75,2015,kt CO2e,1.34
Air emissions,F-gases,CH,N77,2015,kt CO2e,0.4
Air emissions,F-gases,CH,N78,2015,kt CO2e,3.904
Air emissions,F-gases,CH,N79,2015,kt CO2e,2.451
Air emissions,F-gases,CH,N80T82,2015,kt CO2e,5.328
Air emissions,F-gases,CH,O84,2015,kt CO2e,41.59
Air emissions,F-gases,CH,P85,2015,kt CO2e,2.6
Air emissions,F-gases,CH,Q86,2015,kt CO2e,22.001
Air emissions,F-gases,CH,Q87_88,2015,kt CO2e,18.703
Air emissions,F-gases,CH,R90T92,2015,kt CO2e,0.423
Air emissions,F-gases,CH,R93,2015,kt CO2e,4.895
Air emissions,F-gases,CH,S94,2015,kt CO2e,2.87
Air emissions,F-gases,CH,S95,2015,kt CO2e,0.28
Air emissions,F-gases,CH,S96,2015,kt CO2e,3.194
Air emissions,F-gases,CH,T,2015,kt CO2e,0
Air emissions,F-gases,CH,U,2015,kt CO2e,0
Air emissions,F-gases,CH,P3_S14 ,2015,kt CO2e,324.333
Air emissions,F-gases,CH,P3_S15 ,2015,kt CO2e,0
Air emissions,F-gases,CH,P3_S13 ,2015,kt CO2e,0
Air emissions,F-gases,CH,P51G ,2015,kt CO2e,0
Air emissions,F-gases,CH,P5M ,2015,kt CO2e,0
Air emissions,CO2,CN,A01_A,2015,kt,29473.083
Air emissions,CO2,CN,A01_B,2015,kt,11072.138
Air emissions,CO2,CN,A01_C,2015,kt,29557.094
Air emissions,CO2,CN,A01_D,2015,kt,31654.037
Air emissions,CO2,CN,A01_E,2015,kt,17045.637
Air emissions,CO2,CN,A01_F,2015,kt,8297.501
Air emissions,CO2,CN,A01_G,2015,kt,2895.041
Air emissions,CO2,CN,A01_H,2015,kt,38227.477
Air emissions,CO2,CN,A01_I,2015,kt,5933.346
Air emissions,CO2,CN,A01_J,2015,kt,22039.592
Air emissions,CO2,CN,A01_K,2015,kt,7903.56
Air emissions,CO2,CN,A01_L,2015,kt,5093.346
Air emissions,CO2,CN,A01_M,2015,kt,14403.58
Air emissions,CO2,CN,A01_N,2015,kt,13834.16
Air emissions,CO2,CN,A01_O,2015,kt,418.772
Air emissions,CO2,CN,A01_P,2015,kt,0
Air emissions,CO2,CN,A01_Q,2015,kt,0
Air emissions,CO2,CN,A02,2015,kt,9482.108
Air emissions,CO2,CN,A03,2015,kt,16664.483
Air emissions,CO2,CN,B05,2015,kt,126604.128
Air emissions,CO2,CN,B06_A,2015,kt,31303.909
Air emissions,CO2,CN,B06_B,2015,kt,32420.132
Air emissions,CO2,CN,B06_C,2015,kt,0
Air emissions,CO2,CN,B07_A,2015,kt,4796.572
Air emissions,CO2,CN,B07_B,2015,kt,24.65
Air emissions,CO2,CN,B07_C,2015,kt,18225.748
Air emissions,CO2,CN,B07_D,2015,kt,1416.251
Air emissions,CO2,CN,B07_E,2015,kt,616.262
Air emissions,CO2,CN,B07_F,2015,kt,6771.997
Air emissions,CO2,CN,B07_G,2015,kt,523.555
Air emissions,CO2,CN,B07_H,2015,kt,14723.899
Air emissions,CO2,CN,B08_A,2015,kt,3188.145
Air emissions,CO2,CN,B08_B,2015,kt,9841.646
Air emissions,CO2,CN,B08_C,2015,kt,4473.065
Air emissions,CO2,CN,C10_A,2015,kt,13.325
Air emissions,CO2,CN,C10_B,2015,kt,92.298
Air emissions,CO2,CN,C10_C,2015,kt,54.165
Air emissions,CO2,CN,C10_D,2015,kt,362.97
Air emissions,CO2,CN,C10_E,2015,kt,8626.725
Air emissions,CO2,CN,C10_F,2015,kt,186.382
Air emissions,CO2,CN,C10_G,2015,kt,74.641
Air emissions,CO2,CN,C10_H,2015,kt,2910.345
Air emissions,CO2,CN,C10_I,2015,kt,22.895
Air emissions,CO2,CN,C10_J,2015,kt,5257.097
Air emissions,CO2,CN,C11,2015,kt,686.943
Air emissions,CO2,CN,C12,2015,kt,86436.978
Air emissions,CO2,CN,C13,2015,kt,30870.228
Air emissions,CO2,CN,C14,2015,kt,6284.075
Air emissions,CO2,CN,C15,2015,kt,11315.927
Air emissions,CO2,CN,C16_A,2015,kt,15478.847
Air emissions,CO2,CN,C16_B,2015,kt,0
Air emissions,CO2,CN,C17_A,2015,kt,328.135
Air emissions,CO2,CN,C17_B,2015,kt,38728.51
Air emissions,CO2,CN,C17_C,2015,kt,0
Air emissions,CO2,CN,C18,2015,kt,3196.418
Air emissions,CO2,CN,C191,2015,kt,95935.884
Air emissions,CO2,CN,C192,2015,kt,236758.032
Air emissions,CO2,CN,C20_A,2015,kt,97473.16
Air emissions,CO2,CN,C20_B,2015,kt,84514.706
Air emissions,CO2,CN,C20_C,2015,kt,378992.065
Air emissions,CO2,CN,C20_D,2015,kt,0
Air emissions,CO2,CN,C21,2015,kt,93477.878
Air emissions,CO2,CN,C22,2015,kt,50741.672
Air emissions,CO2,CN,C23_A,2015,kt,14439.666
Air emissions,CO2,CN,C23_B,2015,kt,0
Air emissions,CO2,CN,C23_C,2015,kt,271476.346
Air emissions,CO2,CN,C23_D,2015,kt,168937.245
Air emissions,CO2,CN,C23_E,2015,kt,1061208.71
Air emissions,CO2,CN,C23_F,2015,kt,0
Air emissions,CO2,CN,C23_G,2015,kt,72516.309
Air emissions,CO2,CN,C24_A,2015,kt,1185394.333
Air emissions,CO2,CN,C24_B,2015,kt,61575.644
Air emissions,CO2,CN,C24_C,2015,kt,2564.645
Air emissions,CO2,CN,C24_D,2015,kt,0
Air emissions,CO2,CN,C24_E,2015,kt,72604.761
Air emissions,CO2,CN,C24_F,2015,kt,0
Air emissions,CO2,CN,C24_G,2015,kt,3415.391
Air emissions,CO2,CN,C24_H,2015,kt,0
Air emissions,CO2,CN,C24_I,2015,kt,47422.429
Air emissions,CO2,CN,C24_J,2015,kt,0
Air emissions,CO2,CN,C24_K,2015,kt,8479.163
Air emissions,CO2,CN,C24_L,2015,kt,0
Air emissions,CO2,CN,C24_M,2015,kt,0.092
Air emissions,CO2,CN,C24_N,2015,kt,30686.507
Air emissions,CO2,CN,C25,2015,kt,26042.587
Air emissions,CO2,CN,C26_A,2015,kt,10644.733
Air emissions,CO2,CN,C26_B,2015,kt,23500.224
Air emissions,CO2,CN,C27,2015,kt,18277.561
Air emissions,CO2,CN,C28_A,2015,kt,28268.799
Air emissions,CO2,CN,C28_B,2015,kt,2924.452
Air emissions,CO2,CN,C29,2015,kt,17919.195
Air emissions,CO2,CN,C30,2015,kt,7575.813
Air emissions,CO2,CN,C31_32,2015,kt,35380.605
Air emissions,CO2,CN,C33,2015,kt,5239.834
Air emissions,CO2,CN,D3511_A,2015,kt,3610855.914
Air emissions,CO2,CN,D3511_B,2015,kt,67109.214
Air emissions,CO2,CN,D3511_C,2015,kt,61.68
Air emissions,CO2,CN,D3511_D,2015,kt,4774.021
Air emissions,CO2,CN,D3511_E,2015,kt,19.615
Air emissions,CO2,CN,D3511_F,2015,kt,1940.04
Air emissions,CO2,CN,D3511_G,2015,kt,2.924
Air emissions,CO2,CN,D3511_H,2015,kt,0.026
Air emissions,CO2,CN,D3511_I,2015,kt,0
Air emissions,CO2,CN,D3511_J,2015,kt,0.002
Air emissions,CO2,CN,D3511_K,2015,kt,0.045
Air emissions,CO2,CN,D3511_L,2015,kt,63.468
Air emissions,CO2,CN,D3512,2015,kt,1692.207
Air emissions,CO2,CN,D3513,2015,kt,4403.618
Air emissions,CO2,CN,D352,2015,kt,251475.072
Air emissions,CO2,CN,D353,2015,kt,463529.295
Air emissions,CO2,CN,E36,2015,kt,1617.914
Air emissions,CO2,CN,E37T39_A,2015,kt,3250.829
Air emissions,CO2,CN,E37T39_B,2015,kt,0
Air emissions,CO2,CN,E37T39_C,2015,kt,1021.069
Air emissions,CO2,CN,E37T39_D,2015,kt,984.326
Air emissions,CO2,CN,E37T39_E,2015,kt,290.104
Air emissions,CO2,CN,E37T39_F,2015,kt,10088.654
Air emissions,CO2,CN,E37T39_G,2015,kt,254.345
Air emissions,CO2,CN,E37T39_H,2015,kt,292.888
Air emissions,CO2,CN,E37T39_I,2015,kt,18879.444
Air emissions,CO2,CN,E37T39_J,2015,kt,0
Air emissions,CO2,CN,E37T39_K,2015,kt,0
Air emissions,CO2,CN,E37T39_L,2015,kt,0
Air emissions,CO2,CN,E37T39_M,2015,kt,0.097
Air emissions,CO2,CN,E37T39_N,2015,kt,0.033
Air emissions,CO2,CN,E37T39_O,2015,kt,1.071
Air emissions,CO2,CN,E37T39_P,2015,kt,1.793
Air emissions,CO2,CN,E37T39_Q,2015,kt,0.927
Air emissions,CO2,CN,E37T39_R,2015,kt,0.466
Air emissions,CO2,CN,E37T39_S,2015,kt,0.347
Air emissions,CO2,CN,E37T39_T,2015,kt,0.407
Air emissions,CO2,CN,E37T39_U,2015,kt,0.148
Air emissions,CO2,CN,E37T39_V,2015,kt,0.187
Air emissions,CO2,CN,F_A,2015,kt,132354.651
Air emissions,CO2,CN,F_B,2015,kt,0
Air emissions,CO2,CN,G45,2015,kt,9847.466
Air emissions,CO2,CN,G46,2015,kt,47220.842
Air emissions,CO2,CN,G47_A,2015,kt,8471.359
Air emissions,CO2,CN,G47_B,2015,kt,7732.529
Air emissions,CO2,CN,H49_A,2015,kt,158748.392
Air emissions,CO2,CN,H49_B,2015,kt,5012.447
Air emissions,CO2,CN,H49_C,2015,kt,1386.11
Air emissions,CO2,CN,H50_A,2015,kt,95261.503
Air emissions,CO2,CN,H50_B,2015,kt,66071.984
Air emissions,CO2,CN,H51,2015,kt,99943.397
Air emissions,CO2,CN,H52,2015,kt,12431.837
Air emissions,CO2,CN,H53,2015,kt,10446.757
Air emissions,CO2,CN,I,2015,kt,18328.893
Air emissions,CO2,CN,J58,2015,kt,69.746
Air emissions,CO2,CN,J59_60,2015,kt,937.449
Air emissions,CO2,CN,J61,2015,kt,4356.641
Air emissions,CO2,CN,J62_63,2015,kt,3930.618
Air emissions,CO2,CN,K64,2015,kt,5064.625
Air emissions,CO2,CN,K65,2015,kt,4027.713
Air emissions,CO2,CN,K66,2015,kt,793.582
Air emissions,CO2,CN,L,2015,kt,23716.445
Air emissions,CO2,CN,M69_70,2015,kt,9033.144
Air emissions,CO2,CN,M71,2015,kt,3180.401
Air emissions,CO2,CN,M72,2015,kt,2802.66
Air emissions,CO2,CN,M73,2015,kt,771.168
Air emissions,CO2,CN,M74_75,2015,kt,3176.463
Air emissions,CO2,CN,N77,2015,kt,2055.116
Air emissions,CO2,CN,N78,2015,kt,2202.972
Air emissions,CO2,CN,N79,2015,kt,1258.054
Air emissions,CO2,CN,N80T82,2015,kt,10684.914
Air emissions,CO2,CN,O84,2015,kt,22568.373
Air emissions,CO2,CN,P85,2015,kt,12994.256
Air emissions,CO2,CN,Q86,2015,kt,9189.33
Air emissions,CO2,CN,Q87_88,2015,kt,271.467
Air emissions,CO2,CN,R90T92,2015,kt,19707.879
Air emissions,CO2,CN,R93,2015,kt,2288.751
Air emissions,CO2,CN,S94,2015,kt,16740.967
Air emissions,CO2,CN,S95,2015,kt,1250.294
Air emissions,CO2,CN,S96,2015,kt,2856.552
Air emissions,CO2,CN,T,2015,kt,0
Air emissions,CO2,CN,U,2015,kt,0
Air emissions,CO2,CN,P3_S14 ,2015,kt,370280.25
Air emissions,CO2,CN,P3_S15 ,2015,kt,0
Air emissions,CO2,CN,P3_S13 ,2015,kt,0
Air emissions,CO2,CN,P51G ,2015,kt,0
Air emissions,CO2,CN,P5M ,2015,kt,0
Air emissions,CH4,CN,A01_A,2015,kt,14423.115
Air emissions,CH4,CN,A01_B,2015,kt,5.005
Air emissions,CH4,CN,A01_C,2015,kt,11.971
Air emissions,CH4,CN,A01_D,2015,kt,1.595
Air emissions,CH4,CN,A01_E,2015,kt,0.436
Air emissions,CH4,CN,A01_F,2015,kt,3.359
Air emissions,CH4,CN,A01_G,2015,kt,0.019
Air emissions,CH4,CN,A01_H,2015,kt,0.961
Air emissions,CH4,CN,A01_I,2015,kt,3680.661
Air emissions,CH4,CN,A01_J,2015,kt,1613.436
Air emissions,CH4,CN,A01_K,2015,kt,71.717
Air emissions,CH4,CN,A01_L,2015,kt,3226.247
Air emissions,CH4,CN,A01_M,2015,kt,0.506
Air emissions,CH4,CN,A01_N,2015,kt,0.333
Air emissions,CH4,CN,A01_O,2015,kt,0.007
Air emissions,CH4,CN,A01_P,2015,kt,0
Air emissions,CH4,CN,A01_Q,2015,kt,0
Air emissions,CH4,CN,A02,2015,kt,22.816
Air emissions,CH4,CN,A03,2015,kt,0.687
Air emissions,CH4,CN,B05,2015,kt,264.143
Air emissions,CH4,CN,B06_A,2015,kt,1.277
Air emissions,CH4,CN,B06_B,2015,kt,0.538
Air emissions,CH4,CN,B06_C,2015,kt,0
Air emissions,CH4,CN,B07_A,2015,kt,0.148
Air emissions,CH4,CN,B07_B,2015,kt,0
Air emissions,CH4,CN,B07_C,2015,kt,0.494
Air emissions,CH4,CN,B07_D,2015,kt,0.034
Air emissions,CH4,CN,B07_E,2015,kt,0.015
Air emissions,CH4,CN,B07_F,2015,kt,0.118
Air emissions,CH4,CN,B07_G,2015,kt,0.01
Air emissions,CH4,CN,B07_H,2015,kt,0.365
Air emissions,CH4,CN,B08_A,2015,kt,0.112
Air emissions,CH4,CN,B08_B,2015,kt,0.344
Air emissions,CH4,CN,B08_C,2015,kt,0.051
Air emissions,CH4,CN,C10_A,2015,kt,0
Air emissions,CH4,CN,C10_B,2015,kt,0.002
Air emissions,CH4,CN,C10_C,2015,kt,0.001
Air emissions,CH4,CN,C10_D,2015,kt,0.007
Air emissions,CH4,CN,C10_E,2015,kt,0.209
Air emissions,CH4,CN,C10_F,2015,kt,0.003
Air emissions,CH4,CN,C10_G,2015,kt,0.001
Air emissions,CH4,CN,C10_H,2015,kt,0.036
Air emissions,CH4,CN,C10_I,2015,kt,0
Air emissions,CH4,CN,C10_J,2015,kt,0.134
Air emissions,CH4,CN,C11,2015,kt,0.019
Air emissions,CH4,CN,C12,2015,kt,0.916
Air emissions,CH4,CN,C13,2015,kt,0.375
Air emissions,CH4,CN,C14,2015,kt,0.185
Air emissions,CH4,CN,C15,2015,kt,0.194
Air emissions,CH4,CN,C16_A,2015,kt,0.285
Air emissions,CH4,CN,C16_B,2015,kt,0
Air emissions,CH4,CN,C17_A,2015,kt,0.907
Air emissions,CH4,CN,C17_B,2015,kt,0.55
Air emissions,CH4,CN,C17_C,2015,kt,0
Air emissions,CH4,CN,C18,2015,kt,0.075
Air emissions,CH4,CN,C191,2015,kt,1.104
Air emissions,CH4,CN,C192,2015,kt,8.05
Air emissions,CH4,CN,C20_A,2015,kt,0.001
Air emissions,CH4,CN,C20_B,2015,kt,1.777
Air emissions,CH4,CN,C20_C,2015,kt,9.826
Air emissions,CH4,CN,C20_D,2015,kt,0
Air emissions,CH4,CN,C21,2015,kt,107.591
Air emissions,CH4,CN,C22,2015,kt,1.561
Air emissions,CH4,CN,C23_A,2015,kt,0.255
Air emissions,CH4,CN,C23_B,2015,kt,0
Air emissions,CH4,CN,C23_C,2015,kt,2.872
Air emissions,CH4,CN,C23_D,2015,kt,2.445
Air emissions,CH4,CN,C23_E,2015,kt,1.777
Air emissions,CH4,CN,C23_F,2015,kt,0
Air emissions,CH4,CN,C23_G,2015,kt,0.891
Air emissions,CH4,CN,C24_A,2015,kt,60.653
Air emissions,CH4,CN,C24_B,2015,kt,33.179
Air emissions,CH4,CN,C24_C,2015,kt,0.04
Air emissions,CH4,CN,C24_D,2015,kt,0
Air emissions,CH4,CN,C24_E,2015,kt,0.383
Air emissions,CH4,CN,C24_F,2015,kt,0
Air emissions,CH4,CN,C24_G,2015,kt,0.036
Air emissions,CH4,CN,C24_H,2015,kt,0
Air emissions,CH4,CN,C24_I,2015,kt,0.569
Air emissions,CH4,CN,C24_J,2015,kt,0
Air emissions,CH4,CN,C24_K,2015,kt,0.085
Air emissions,CH4,CN,C24_L,2015,kt,0
Air emissions,CH4,CN,C24_M,2015,kt,0
Air emissions,CH4,CN,C24_N,2015,kt,0.281
Air emissions,CH4,CN,C25,2015,kt,0.4
Air emissions,CH4,CN,C26_A,2015,kt,0.252
Air emissions,CH4,CN,C26_B,2015,kt,0.701
Air emissions,CH4,CN,C27,2015,kt,0.339
Air emissions,CH4,CN,C28_A,2015,kt,0.58
Air emissions,CH4,CN,C28_B,2015,kt,0.066
Air emissions,CH4,CN,C29,2015,kt,0.36
Air emissions,CH4,CN,C30,2015,kt,0.171
Air emissions,CH4,CN,C31_32,2015,kt,1.131
Air emissions,CH4,CN,C33,2015,kt,0.164
Air emissions,CH4,CN,D3511_A,2015,kt,38.478
Air emissions,CH4,CN,D3511_B,2015,kt,1.205
Air emissions,CH4,CN,D3511_C,2015,kt,0.002
Air emissions,CH4,CN,D3511_D,2015,kt,0.189
Air emissions,CH4,CN,D3511_E,2015,kt,0.001
Air emissions,CH4,CN,D3511_F,2015,kt,0.075
Air emissions,CH4,CN,D3511_G,2015,kt,0
Air emissions,CH4,CN,D3511_H,2015,kt,0
Air emissions,CH4,CN,D3511_I,2015,kt,0
Air emissions,CH4,CN,D3511_J,2015,kt,0
Air emissions,CH4,CN,D3511_K,2015,kt,0
Air emissions,CH4,CN,D3511_L,2015,kt,0.002
Air emissions,CH4,CN,D3512,2015,kt,0.066
Air emissions,CH4,CN,D3513,2015,kt,0.173
Air emissions,CH4,CN,D352,2015,kt,528.011
Air emissions,CH4,CN,D353,2015,kt,5.14
Air emissions,CH4,CN,E36,2015,kt,0.05
Air emissions,CH4,CN,E37T39_A,2015,kt,0.112
Air emissions,CH4,CN,E37T39_B,2015,kt,0
Air emissions,CH4,CN,E37T39_C,2015,kt,30.782
Air emissions,CH4,CN,E37T39_D,2015,kt,29.674
Air emissions,CH4,CN,E37T39_E,2015,kt,8.746
Air emissions,CH4,CN,E37T39_F,2015,kt,7.563
Air emissions,CH4,CN,E37T39_G,2015,kt,7.668
Air emissions,CH4,CN,E37T39_H,2015,kt,8.83
Air emissions,CH4,CN,E37T39_I,2015,kt,322.323
Air emissions,CH4,CN,E37T39_J,2015,kt,0
Air emissions,CH4,CN,E37T39_K,2015,kt,0
Air emissions,CH4,CN,E37T39_L,2015,kt,0
Air emissions,CH4,CN,E37T39_M,2015,kt,0
Air emissions,CH4,CN,E37T39_N,2015,kt,0
Air emissions,CH4,CN,E37T39_O,2015,kt,3447.91
Air emissions,CH4,CN,E37T39_P,2015,kt,5770.488
Air emissions,CH4,CN,E37T39_Q,2015,kt,1788.856
Air emissions,CH4,CN,E37T39_R,2015,kt,898.897
Air emissions,CH4,CN,E37T39_S,2015,kt,669.176
Air emissions,CH4,CN,E37T39_T,2015,kt,784.981
Air emissions,CH4,CN,E37T39_U,2015,kt,285.977
Air emissions,CH4,CN,E37T39_V,2015,kt,360.9
Air emissions,CH4,CN,F_A,2015,kt,4.457
Air emissions,CH4,CN,F_B,2015,kt,0
Air emissions,CH4,CN,G45,2015,kt,0.301
Air emissions,CH4,CN,G46,2015,kt,1.284
Air emissions,CH4,CN,G47_A,2015,kt,0.335
Air emissions,CH4,CN,G47_B,2015,kt,0.082
Air emissions,CH4,CN,H49_A,2015,kt,6.073
Air emissions,CH4,CN,H49_B,2015,kt,0.194
Air emissions,CH4,CN,H49_C,2015,kt,0.039
Air emissions,CH4,CN,H50_A,2015,kt,3.737
Air emissions,CH4,CN,H50_B,2015,kt,2.648
Air emissions,CH4,CN,H51,2015,kt,4.193
Air emissions,CH4,CN,H52,2015,kt,0.491
Air emissions,CH4,CN,H53,2015,kt,0.181
Air emissions,CH4,CN,I,2015,kt,0.341
Air emissions,CH4,CN,J58,2015,kt,0.003
Air emissions,CH4,CN,J59_60,2015,kt,0.022
Air emissions,CH4,CN,J61,2015,kt,0.095
Air emissions,CH4,CN,J62_63,2015,kt,0.142
Air emissions,CH4,CN,K64,2015,kt,0.147
Air emissions,CH4,CN,K65,2015,kt,0.102
Air emissions,CH4,CN,K66,2015,kt,0.026
Air emissions,CH4,CN,L,2015,kt,0.53
Air emissions,CH4,CN,M69_70,2015,kt,0.342
Air emissions,CH4,CN,M71,2015,kt,0.121
Air emissions,CH4,CN,M72,2015,kt,0.115
Air emissions,CH4,CN,M73,2015,kt,0.029
Air emissions,CH4,CN,M74_75,2015,kt,0.118
Air emissions,CH4,CN,N77,2015,kt,0.072
Air emissions,CH4,CN,N78,2015,kt,0.085
Air emissions,CH4,CN,N79,2015,kt,0.048
Air emissions,CH4,CN,N80T82,2015,kt,0.415
Air emissions,CH4,CN,O84,2015,kt,0.833
Air emissions,CH4,CN,P85,2015,kt,0.502
Air emissions,CH4,CN,Q86,2015,kt,0.307
Air emissions,CH4,CN,Q87_88,2015,kt,0.009
Air emissions,CH4,CN,R90T92,2015,kt,0.262
Air emissions,CH4,CN,R93,2015,kt,0.033
Air emissions,CH4,CN,S94,2015,kt,0.236
Air emissions,CH4,CN,S95,2015,kt,0.026
Air emissions,CH4,CN,S96,2015,kt,0.103
Air emissions,CH4,CN,T,2015,kt,0
Air emissions,CH4,CN,U,2015,kt,0
Air emissions,CH4,CN,P3_S14 ,2015,kt,107.063
Air emissions,CH4,CN,P3_S15 ,2015,kt,0
Air emissions,CH4,CN,P3_S13 ,2015,kt,0
Air emissions,CH4,CN,P51G ,2015,kt,0
Air emissions,CH4,CN,P5M ,2015,kt,0
Air emissions,N2O,CN,A01_A,2015,kt,81.931
Air emissions,N2O,CN,A01_B,2015,kt,36.279
Air emissions,N2O,CN,A01_C,2015,kt,86.164
Air emissions,N2O,CN,A01_D,2015,kt,399.439
Air emissions,N2O,CN,A01_E,2015,kt,49.576
Air emissions,N2O,CN,A01_F,2015,kt,38.511
Air emissions,N2O,CN,A01_G,2015,kt,57.094
