category,codeIndicator,refArea,colPi,timePeriod,unit,obsValue
Air emissions,CH4,LT,D3511_A,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_B,2015,kt CO2e,0.002
Air emissions,CH4,LT,D3511_C,2015,kt CO2e,0.004
Air emissions,CH4,LT,D3511_D,2015,kt CO2e,0.001
Air emissions,CH4,LT,D3511_E,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_F,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_G,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_H,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_I,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_J,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_K,2015,kt CO2e,0
Air emissions,CH4,LT,D3511_L,2015,kt CO2e,0
Air emissions,CH4,LT,D3512,2015,kt CO2e,0.001
Air emissions,CH4,LT,D3513,2015,kt CO2e,0.047
Air emissions,CH4,LT,D352,2015,kt CO2e,333.523
Air emissions,CH4,LT,D353,2015,kt CO2e,13.619
Air emissions,CH4,LT,E36,2015,kt CO2e,4.161
Air emissions,CH4,LT,E37T39_A,2015,kt CO2e,0.004
Air emissions,CH4,LT,E37T39_B,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_C,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_D,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_E,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_F,2015,kt CO2e,0.041
Air emissions,CH4,LT,E37T39_G,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_H,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_I,2015,kt CO2e,14.303
Air emissions,CH4,LT,E37T39_J,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_K,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_L,2015,kt CO2e,1.296
Air emissions,CH4,LT,E37T39_M,2015,kt CO2e,5.843
Air emissions,CH4,LT,E37T39_N,2015,kt CO2e,0
Air emissions,CH4,LT,E37T39_O,2015,kt CO2e,118.969
Air emissions,CH4,LT,E37T39_P,2015,kt CO2e,251.085
Air emissions,CH4,LT,E37T39_Q,2015,kt CO2e,141.683
Air emissions,CH4,LT,E37T39_R,2015,kt CO2e,70.759
Air emissions,CH4,LT,E37T39_S,2015,kt CO2e,6.498
Air emissions,CH4,LT,E37T39_T,2015,kt CO2e,424.385
Air emissions,CH4,LT,E37T39_U,2015,kt CO2e,6.957
Air emissions,CH4,LT,E37T39_V,2015,kt CO2e,8.349
Air emissions,CH4,LT,F_A,2015,kt CO2e,0.891
Air emissions,CH4,LT,F_B,2015,kt CO2e,0.017
Air emissions,CH4,LT,G45,2015,kt CO2e,0.327
Air emissions,CH4,LT,G46,2015,kt CO2e,2.008
Air emissions,CH4,LT,G47_A,2015,kt CO2e,1.586
Air emissions,CH4,LT,G47_B,2015,kt CO2e,0.08
Air emissions,CH4,LT,H49_A,2015,kt CO2e,5.128
Air emissions,CH4,LT,H49_B,2015,kt CO2e,5.03
Air emissions,CH4,LT,H49_C,2015,kt CO2e,0.09
Air emissions,CH4,LT,H50_A,2015,kt CO2e,0.104
Air emissions,CH4,LT,H50_B,2015,kt CO2e,0.006
Air emissions,CH4,LT,H51,2015,kt CO2e,0.017
Air emissions,CH4,LT,H52,2015,kt CO2e,0.295
Air emissions,CH4,LT,H53,2015,kt CO2e,0.071
Air emissions,CH4,LT,I,2015,kt CO2e,0.409
Air emissions,CH4,LT,J58,2015,kt CO2e,0
Air emissions,CH4,LT,J59_60,2015,kt CO2e,0.152
Air emissions,CH4,LT,J61,2015,kt CO2e,0.057
Air emissions,CH4,LT,J62_63,2015,kt CO2e,0.204
Air emissions,CH4,LT,K64,2015,kt CO2e,0.125
Air emissions,CH4,LT,K65,2015,kt CO2e,0.067
Air emissions,CH4,LT,K66,2015,kt CO2e,0.061
Air emissions,CH4,LT,L,2015,kt CO2e,0.29
Air emissions,CH4,LT,M69_70,2015,kt CO2e,0.318
Air emissions,CH4,LT,M71,2015,kt CO2e,0.117
Air emissions,CH4,LT,M72,2015,kt CO2e,0.046
Air emissions,CH4,LT,M73,2015,kt CO2e,0.099
Air emissions,CH4,LT,M74_75,2015,kt CO2e,0.08
Air emissions,CH4,LT,N77,2015,kt CO2e,0.046
Air emissions,CH4,LT,N78,2015,kt CO2e,0.098
Air emissions,CH4,LT,N79,2015,kt CO2e,0.052
Air emissions,CH4,LT,N80T82,2015,kt CO2e,0.477
Air emissions,CH4,LT,O84,2015,kt CO2e,1.111
Air emissions,CH4,LT,P85,2015,kt CO2e,1.574
Air emissions,CH4,LT,Q86,2015,kt CO2e,0.857
Air emissions,CH4,LT,Q87_88,2015,kt CO2e,0.23
Air emissions,CH4,LT,R90T92,2015,kt CO2e,0.13
Air emissions,CH4,LT,R93,2015,kt CO2e,0.095
Air emissions,CH4,LT,S94,2015,kt CO2e,0.124
Air emissions,CH4,LT,S95,2015,kt CO2e,0.024
Air emissions,CH4,LT,S96,2015,kt CO2e,0.169
Air emissions,CH4,LT,T,2015,kt CO2e,0.014
Air emissions,CH4,LT,U,2015,kt CO2e,0
Air emissions,CH4,LT,P3_S14 ,2015,kt CO2e,171.52
Air emissions,CH4,LT,P3_S15 ,2015,kt CO2e,0
Air emissions,CH4,LT,P3_S13 ,2015,kt CO2e,0
Air emissions,CH4,LT,P51G ,2015,kt CO2e,0
Air emissions,CH4,LT,P5M ,2015,kt CO2e,0
Air emissions,N2O,LT,A01_A,2015,kt CO2e,0.046
Air emissions,N2O,LT,A01_B,2015,kt CO2e,567.98
Air emissions,N2O,LT,A01_C,2015,kt CO2e,566.21
Air emissions,N2O,LT,A01_D,2015,kt CO2e,259.473
Air emissions,N2O,LT,A01_E,2015,kt CO2e,215.169
Air emissions,N2O,LT,A01_F,2015,kt CO2e,39.551
Air emissions,N2O,LT,A01_G,2015,kt CO2e,5.134
Air emissions,N2O,LT,A01_H,2015,kt CO2e,356.169
Air emissions,N2O,LT,A01_I,2015,kt CO2e,226.388
Air emissions,N2O,LT,A01_J,2015,kt CO2e,16.706
Air emissions,N2O,LT,A01_K,2015,kt CO2e,2.844
Air emissions,N2O,LT,A01_L,2015,kt CO2e,42.177
Air emissions,N2O,LT,A01_M,2015,kt CO2e,0.001
Air emissions,N2O,LT,A01_N,2015,kt CO2e,0.226
Air emissions,N2O,LT,A01_O,2015,kt CO2e,0
Air emissions,N2O,LT,A01_P,2015,kt CO2e,0
Air emissions,N2O,LT,A01_Q,2015,kt CO2e,0
Air emissions,N2O,LT,A02,2015,kt CO2e,2.139
Air emissions,N2O,LT,A03,2015,kt CO2e,0.427
Air emissions,N2O,LT,B05,2015,kt CO2e,0.001
Air emissions,N2O,LT,B06_A,2015,kt CO2e,0.014
Air emissions,N2O,LT,B06_B,2015,kt CO2e,0.079
Air emissions,N2O,LT,B06_C,2015,kt CO2e,0
Air emissions,N2O,LT,B07_A,2015,kt CO2e,0
Air emissions,N2O,LT,B07_B,2015,kt CO2e,0
Air emissions,N2O,LT,B07_C,2015,kt CO2e,0
Air emissions,N2O,LT,B07_D,2015,kt CO2e,0
Air emissions,N2O,LT,B07_E,2015,kt CO2e,0
Air emissions,N2O,LT,B07_F,2015,kt CO2e,0
Air emissions,N2O,LT,B07_G,2015,kt CO2e,0
Air emissions,N2O,LT,B07_H,2015,kt CO2e,0
Air emissions,N2O,LT,B08_A,2015,kt CO2e,0.011
Air emissions,N2O,LT,B08_B,2015,kt CO2e,0.093
Air emissions,N2O,LT,B08_C,2015,kt CO2e,0.011
Air emissions,N2O,LT,C10_A,2015,kt CO2e,0.092
Air emissions,N2O,LT,C10_B,2015,kt CO2e,0.014
Air emissions,N2O,LT,C10_C,2015,kt CO2e,0.007
Air emissions,N2O,LT,C10_D,2015,kt CO2e,0.01
Air emissions,N2O,LT,C10_E,2015,kt CO2e,0.043
Air emissions,N2O,LT,C10_F,2015,kt CO2e,0.018
Air emissions,N2O,LT,C10_G,2015,kt CO2e,0.311
Air emissions,N2O,LT,C10_H,2015,kt CO2e,0.002
Air emissions,N2O,LT,C10_I,2015,kt CO2e,0.01
Air emissions,N2O,LT,C10_J,2015,kt CO2e,0.273
Air emissions,N2O,LT,C11,2015,kt CO2e,0.215
Air emissions,N2O,LT,C12,2015,kt CO2e,0.122
Air emissions,N2O,LT,C13,2015,kt CO2e,0.348
Air emissions,N2O,LT,C14,2015,kt CO2e,0.6
Air emissions,N2O,LT,C15,2015,kt CO2e,0.036
Air emissions,N2O,LT,C16_A,2015,kt CO2e,2.141
Air emissions,N2O,LT,C16_B,2015,kt CO2e,0.053
Air emissions,N2O,LT,C17_A,2015,kt CO2e,0.43
Air emissions,N2O,LT,C17_B,2015,kt CO2e,0.4
Air emissions,N2O,LT,C17_C,2015,kt CO2e,0.06
Air emissions,N2O,LT,C18,2015,kt CO2e,0.024
Air emissions,N2O,LT,C191,2015,kt CO2e,0
Air emissions,N2O,LT,C192,2015,kt CO2e,4.314
Air emissions,N2O,LT,C20_A,2015,kt CO2e,229.662
Air emissions,N2O,LT,C20_B,2015,kt CO2e,0.013
Air emissions,N2O,LT,C20_C,2015,kt CO2e,0.008
Air emissions,N2O,LT,C20_D,2015,kt CO2e,0
Air emissions,N2O,LT,C21,2015,kt CO2e,0
Air emissions,N2O,LT,C22,2015,kt CO2e,0.292
Air emissions,N2O,LT,C23_A,2015,kt CO2e,0.417
Air emissions,N2O,LT,C23_B,2015,kt CO2e,0.077
Air emissions,N2O,LT,C23_C,2015,kt CO2e,0.013
Air emissions,N2O,LT,C23_D,2015,kt CO2e,0.115
Air emissions,N2O,LT,C23_E,2015,kt CO2e,0.893
Air emissions,N2O,LT,C23_F,2015,kt CO2e,0.078
Air emissions,N2O,LT,C23_G,2015,kt CO2e,0.443
Air emissions,N2O,LT,C24_A,2015,kt CO2e,0.009
Air emissions,N2O,LT,C24_B,2015,kt CO2e,0
Air emissions,N2O,LT,C24_C,2015,kt CO2e,0
Air emissions,N2O,LT,C24_D,2015,kt CO2e,0
Air emissions,N2O,LT,C24_E,2015,kt CO2e,0.002
Air emissions,N2O,LT,C24_F,2015,kt CO2e,0
Air emissions,N2O,LT,C24_G,2015,kt CO2e,0.001
Air emissions,N2O,LT,C24_H,2015,kt CO2e,0
Air emissions,N2O,LT,C24_I,2015,kt CO2e,0.001
Air emissions,N2O,LT,C24_J,2015,kt CO2e,0
Air emissions,N2O,LT,C24_K,2015,kt CO2e,0
Air emissions,N2O,LT,C24_L,2015,kt CO2e,0
Air emissions,N2O,LT,C24_M,2015,kt CO2e,0
Air emissions,N2O,LT,C24_N,2015,kt CO2e,0.003
Air emissions,N2O,LT,C25,2015,kt CO2e,0.262
Air emissions,N2O,LT,C26_A,2015,kt CO2e,0
Air emissions,N2O,LT,C26_B,2015,kt CO2e,0.003
Air emissions,N2O,LT,C27,2015,kt CO2e,0.066
Air emissions,N2O,LT,C28_A,2015,kt CO2e,0.11
Air emissions,N2O,LT,C28_B,2015,kt CO2e,0.006
Air emissions,N2O,LT,C29,2015,kt CO2e,0.029
Air emissions,N2O,LT,C30,2015,kt CO2e,0.056
Air emissions,N2O,LT,C31_32,2015,kt CO2e,1.126
Air emissions,N2O,LT,C33,2015,kt CO2e,0.037
Air emissions,N2O,LT,D3511_A,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_B,2015,kt CO2e,0.006
Air emissions,N2O,LT,D3511_C,2015,kt CO2e,0.014
Air emissions,N2O,LT,D3511_D,2015,kt CO2e,0.004
Air emissions,N2O,LT,D3511_E,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_F,2015,kt CO2e,0.001
Air emissions,N2O,LT,D3511_G,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_H,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_I,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_J,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_K,2015,kt CO2e,0
Air emissions,N2O,LT,D3511_L,2015,kt CO2e,0
Air emissions,N2O,LT,D3512,2015,kt CO2e,0.003
Air emissions,N2O,LT,D3513,2015,kt CO2e,0.158
Air emissions,N2O,LT,D352,2015,kt CO2e,0.018
Air emissions,N2O,LT,D353,2015,kt CO2e,30.529
Air emissions,N2O,LT,E36,2015,kt CO2e,0.069
Air emissions,N2O,LT,E37T39_A,2015,kt CO2e,0.004
Air emissions,N2O,LT,E37T39_B,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_C,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_D,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_E,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_F,2015,kt CO2e,0.109
Air emissions,N2O,LT,E37T39_G,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_H,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_I,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_J,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_K,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_L,2015,kt CO2e,0.845
Air emissions,N2O,LT,E37T39_M,2015,kt CO2e,3.84
Air emissions,N2O,LT,E37T39_N,2015,kt CO2e,0
Air emissions,N2O,LT,E37T39_O,2015,kt CO2e,13.816
Air emissions,N2O,LT,E37T39_P,2015,kt CO2e,29.156
Air emissions,N2O,LT,E37T39_Q,2015,kt CO2e,0.044
Air emissions,N2O,LT,E37T39_R,2015,kt CO2e,0.015
Air emissions,N2O,LT,E37T39_S,2015,kt CO2e,0.001
Air emissions,N2O,LT,E37T39_T,2015,kt CO2e,0.112
Air emissions,N2O,LT,E37T39_U,2015,kt CO2e,0.001
Air emissions,N2O,LT,E37T39_V,2015,kt CO2e,0.001
Air emissions,N2O,LT,F_A,2015,kt CO2e,2.254
Air emissions,N2O,LT,F_B,2015,kt CO2e,0.022
Air emissions,N2O,LT,G45,2015,kt CO2e,0.127
Air emissions,N2O,LT,G46,2015,kt CO2e,0.681
Air emissions,N2O,LT,G47_A,2015,kt CO2e,0.504
Air emissions,N2O,LT,G47_B,2015,kt CO2e,0.042
Air emissions,N2O,LT,H49_A,2015,kt CO2e,15.314
Air emissions,N2O,LT,H49_B,2015,kt CO2e,14.965
Air emissions,N2O,LT,H49_C,2015,kt CO2e,0.136
Air emissions,N2O,LT,H50_A,2015,kt CO2e,0.238
Air emissions,N2O,LT,H50_B,2015,kt CO2e,0.013
Air emissions,N2O,LT,H51,2015,kt CO2e,0.456
Air emissions,N2O,LT,H52,2015,kt CO2e,0.17
Air emissions,N2O,LT,H53,2015,kt CO2e,0.027
Air emissions,N2O,LT,I,2015,kt CO2e,0.101
Air emissions,N2O,LT,J58,2015,kt CO2e,0
Air emissions,N2O,LT,J59_60,2015,kt CO2e,0.043
Air emissions,N2O,LT,J61,2015,kt CO2e,0.016
Air emissions,N2O,LT,J62_63,2015,kt CO2e,0.056
Air emissions,N2O,LT,K64,2015,kt CO2e,0.034
Air emissions,N2O,LT,K65,2015,kt CO2e,0.016
Air emissions,N2O,LT,K66,2015,kt CO2e,0.05
Air emissions,N2O,LT,L,2015,kt CO2e,0.334
Air emissions,N2O,LT,M69_70,2015,kt CO2e,0.09
Air emissions,N2O,LT,M71,2015,kt CO2e,0.04
Air emissions,N2O,LT,M72,2015,kt CO2e,0.011
Air emissions,N2O,LT,M73,2015,kt CO2e,0.069
Air emissions,N2O,LT,M74_75,2015,kt CO2e,0.021
Air emissions,N2O,LT,N77,2015,kt CO2e,0.04
Air emissions,N2O,LT,N78,2015,kt CO2e,0.021
Air emissions,N2O,LT,N79,2015,kt CO2e,0.018
Air emissions,N2O,LT,N80T82,2015,kt CO2e,0.284
Air emissions,N2O,LT,O84,2015,kt CO2e,0.819
Air emissions,N2O,LT,P85,2015,kt CO2e,0.355
Air emissions,N2O,LT,Q86,2015,kt CO2e,4.569
Air emissions,N2O,LT,Q87_88,2015,kt CO2e,0.064
Air emissions,N2O,LT,R90T92,2015,kt CO2e,0.037
Air emissions,N2O,LT,R93,2015,kt CO2e,0.034
Air emissions,N2O,LT,S94,2015,kt CO2e,0.034
Air emissions,N2O,LT,S95,2015,kt CO2e,0.008
Air emissions,N2O,LT,S96,2015,kt CO2e,0.05
Air emissions,N2O,LT,T,2015,kt CO2e,0.003
Air emissions,N2O,LT,U,2015,kt CO2e,0
Air emissions,N2O,LT,P3_S14 ,2015,kt CO2e,44.305
Air emissions,N2O,LT,P3_S15 ,2015,kt CO2e,0
Air emissions,N2O,LT,P3_S13 ,2015,kt CO2e,0
Air emissions,N2O,LT,P51G ,2015,kt CO2e,0
Air emissions,N2O,LT,P5M ,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_A,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_B,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_C,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_D,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_E,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_F,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_G,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_H,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_I,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_J,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_K,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_L,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_M,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_N,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_O,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_P,2015,kt CO2e,0
Air emissions,F-gases,LT,A01_Q,2015,kt CO2e,0
Air emissions,F-gases,LT,A02,2015,kt CO2e,0
Air emissions,F-gases,LT,A03,2015,kt CO2e,0
Air emissions,F-gases,LT,B05,2015,kt CO2e,0
Air emissions,F-gases,LT,B06_A,2015,kt CO2e,0
Air emissions,F-gases,LT,B06_B,2015,kt CO2e,0
Air emissions,F-gases,LT,B06_C,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_A,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_B,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_C,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_D,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_E,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_F,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_G,2015,kt CO2e,0
Air emissions,F-gases,LT,B07_H,2015,kt CO2e,0
Air emissions,F-gases,LT,B08_A,2015,kt CO2e,0
Air emissions,F-gases,LT,B08_B,2015,kt CO2e,0
Air emissions,F-gases,LT,B08_C,2015,kt CO2e,0
Air emissions,F-gases,LT,C10_A,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_B,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_C,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_D,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_E,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_F,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_G,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_H,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_I,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C10_J,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C11,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C12,2015,kt CO2e,9.384
Air emissions,F-gases,LT,C13,2015,kt CO2e,0
Air emissions,F-gases,LT,C14,2015,kt CO2e,0
Air emissions,F-gases,LT,C15,2015,kt CO2e,0
Air emissions,F-gases,LT,C16_A,2015,kt CO2e,0
Air emissions,F-gases,LT,C16_B,2015,kt CO2e,0
Air emissions,F-gases,LT,C17_A,2015,kt CO2e,0
Air emissions,F-gases,LT,C17_B,2015,kt CO2e,0
Air emissions,F-gases,LT,C17_C,2015,kt CO2e,0
Air emissions,F-gases,LT,C18,2015,kt CO2e,0
Air emissions,F-gases,LT,C191,2015,kt CO2e,0
Air emissions,F-gases,LT,C192,2015,kt CO2e,0
Air emissions,F-gases,LT,C20_A,2015,kt CO2e,0
Air emissions,F-gases,LT,C20_B,2015,kt CO2e,0
Air emissions,F-gases,LT,C20_C,2015,kt CO2e,0
Air emissions,F-gases,LT,C20_D,2015,kt CO2e,0
Air emissions,F-gases,LT,C21,2015,kt CO2e,0
Air emissions,F-gases,LT,C22,2015,kt CO2e,7.423
Air emissions,F-gases,LT,C23_A,2015,kt CO2e,0
Air emissions,F-gases,LT,C23_B,2015,kt CO2e,0
Air emissions,F-gases,LT,C23_C,2015,kt CO2e,0
Air emissions,F-gases,LT,C23_D,2015,kt CO2e,0
Air emissions,F-gases,LT,C23_E,2015,kt CO2e,0
Air emissions,F-gases,LT,C23_F,2015,kt CO2e,0
Air emissions,F-gases,LT,C23_G,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_A,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_B,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_C,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_D,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_E,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_F,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_G,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_H,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_I,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_J,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_K,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_L,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_M,2015,kt CO2e,0
Air emissions,F-gases,LT,C24_N,2015,kt CO2e,0
Air emissions,F-gases,LT,C25,2015,kt CO2e,0
Air emissions,F-gases,LT,C26_A,2015,kt CO2e,2.352
Air emissions,F-gases,LT,C26_B,2015,kt CO2e,2.352
Air emissions,F-gases,LT,C27,2015,kt CO2e,0
Air emissions,F-gases,LT,C28_A,2015,kt CO2e,0
Air emissions,F-gases,LT,C28_B,2015,kt CO2e,0
Air emissions,F-gases,LT,C29,2015,kt CO2e,0
Air emissions,F-gases,LT,C30,2015,kt CO2e,0
Air emissions,F-gases,LT,C31_32,2015,kt CO2e,0
Air emissions,F-gases,LT,C33,2015,kt CO2e,0
Air emissions,F-gases,LT,D3511_A,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_B,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_C,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_D,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_E,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_F,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_G,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_H,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_I,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_J,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_K,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3511_L,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3512,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D3513,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D352,2015,kt CO2e,0.04
Air emissions,F-gases,LT,D353,2015,kt CO2e,0.04
Air emissions,F-gases,LT,E36,2015,kt CO2e,0
Air emissions,F-gases,LT,E37T39_A,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_B,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_C,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_D,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_E,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_F,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_G,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_H,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_I,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_J,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_K,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_L,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_M,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_N,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_O,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_P,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_Q,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_R,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_S,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_T,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_U,2015,kt CO2e,0.924
Air emissions,F-gases,LT,E37T39_V,2015,kt CO2e,0.924
Air emissions,F-gases,LT,F_A,2015,kt CO2e,11.203
Air emissions,F-gases,LT,F_B,2015,kt CO2e,11.203
Air emissions,F-gases,LT,G45,2015,kt CO2e,0
Air emissions,F-gases,LT,G46,2015,kt CO2e,18.093
Air emissions,F-gases,LT,G47_A,2015,kt CO2e,172.883
Air emissions,F-gases,LT,G47_B,2015,kt CO2e,0
Air emissions,F-gases,LT,H49_A,2015,kt CO2e,34.022
Air emissions,F-gases,LT,H49_B,2015,kt CO2e,34.022
Air emissions,F-gases,LT,H49_C,2015,kt CO2e,34.022
Air emissions,F-gases,LT,H50_A,2015,kt CO2e,0
Air emissions,F-gases,LT,H50_B,2015,kt CO2e,0
Air emissions,F-gases,LT,H51,2015,kt CO2e,0
Air emissions,F-gases,LT,H52,2015,kt CO2e,2.757
Air emissions,F-gases,LT,H53,2015,kt CO2e,0
Air emissions,F-gases,LT,I,2015,kt CO2e,0
Air emissions,F-gases,LT,J58,2015,kt CO2e,0
Air emissions,F-gases,LT,J59_60,2015,kt CO2e,0.122
Air emissions,F-gases,LT,J61,2015,kt CO2e,0
Air emissions,F-gases,LT,J62_63,2015,kt CO2e,0
Air emissions,F-gases,LT,K64,2015,kt CO2e,0
Air emissions,F-gases,LT,K65,2015,kt CO2e,0
Air emissions,F-gases,LT,K66,2015,kt CO2e,0
Air emissions,F-gases,LT,L,2015,kt CO2e,0
Air emissions,F-gases,LT,M69_70,2015,kt CO2e,0
Air emissions,F-gases,LT,M71,2015,kt CO2e,0
Air emissions,F-gases,LT,M72,2015,kt CO2e,0
Air emissions,F-gases,LT,M73,2015,kt CO2e,0
Air emissions,F-gases,LT,M74_75,2015,kt CO2e,0
Air emissions,F-gases,LT,N77,2015,kt CO2e,0
Air emissions,F-gases,LT,N78,2015,kt CO2e,0
Air emissions,F-gases,LT,N79,2015,kt CO2e,2.757
Air emissions,F-gases,LT,N80T82,2015,kt CO2e,0
Air emissions,F-gases,LT,O84,2015,kt CO2e,3.184
Air emissions,F-gases,LT,P85,2015,kt CO2e,0
Air emissions,F-gases,LT,Q86,2015,kt CO2e,0.157
Air emissions,F-gases,LT,Q87_88,2015,kt CO2e,0
Air emissions,F-gases,LT,R90T92,2015,kt CO2e,0.122
Air emissions,F-gases,LT,R93,2015,kt CO2e,0
Air emissions,F-gases,LT,S94,2015,kt CO2e,0
Air emissions,F-gases,LT,S95,2015,kt CO2e,0
Air emissions,F-gases,LT,S96,2015,kt CO2e,0
Air emissions,F-gases,LT,T,2015,kt CO2e,0
Air emissions,F-gases,LT,U,2015,kt CO2e,0
